user_id,item_id,interaction_type,timestamp,session_id,device_type
U0545,P0283,purchase,2026-01-21 00:36:32,S79391,tablet
U0282,P0275,add_to_cart,2026-01-22 18:17:06,S98346,web
U0826,P0482,view,2026-02-02 03:30:24,S78732,mobile
U0247,P0099,add_to_cart,,S62022,mobile
U0383,P0492,purchase,,S41877,tablet
U0232,P0154,click,2026-04-13 23:39:42,S14152,mobile
U0416,P0195,purchase,2026-03-31 17:19:50,S17355,tablet
U0010,P0360,view,2026-01-30 18:11:57,S66873,tablet
U0804,P0170,click,2026-03-28 01:32:57,S40115,mobile
U0923,P0445,purchase,2026-02-23 01:41:42,S19744,tablet
U0948,P0144,click,2026-02-11 11:27:00,S12052,mobile
U0602,P0074,purchase,2026-01-29 10:53:46,S31292,tablet
U0247,P0291,purchase,2026-04-16 19:40:52,S53480,web
U0774,P0379,view,2026-04-18 02:51:19,S75639,tablet
U0998,P0178,click,2026-02-01 15:54:50,S40427,mobile
U0349,P0310,purchase,2026-03-02 01:04:43,S93115,web
U0803,P0231,purchase,2026-02-18 12:57:16,S82487,web
U0443,P0096,purchase,2026-01-30 22:31:23,S48715,mobile
U0731,P0038,click,2026-02-23 05:36:54,S59807,tablet
U0803,P0325,view,2026-03-10 11:31:47,S57277,mobile
U0094,P0003,add_to_cart,2026-03-17 13:06:15,S45358,mobile
U0136,P0045,view,2026-03-16 16:20:30,S83005,tablet
U0525,P0209,click,2026-01-23 03:15:46,S56388,tablet
U0096,P0306,add_to_cart,2026-03-10 00:26:57,S48253,web
U0398,P0399,click,2026-04-01 08:50:16,S84967,tablet
U0174,P0351,purchase,2026-02-10 05:03:18,S45247,web
U0275,P0253,view,2026-01-28 06:05:16,S66973,web
U0432,P0154,purchase,2026-01-29 13:08:53,S42990,mobile
U0739,P0321,purchase,2026-04-06 22:27:08,S35630,web
U0110,P0070,add_to_cart,2026-01-20 14:24:24,S53544,tablet
U0390,P0412,add_to_cart,2026-03-17 12:11:14,S66441,tablet
U0998,P0305,view,,S89064,tablet
U0206,P0246,add_to_cart,2026-02-11 14:29:58,S51830,web
U0753,P0356,purchase,2026-04-03 08:49:35,S52714,web
U0288,P0419,purchase,2026-03-07 04:08:47,S83905,mobile
U0607,P0280,view,2026-04-17 20:01:42,S13527,tablet
U0473,P0483,view,2026-03-17 10:36:25,S19064,web
U0690,P0256,view,2026-04-11 11:01:32,S41722,web
U0675,,purchase,2026-03-09 02:41:34,S68860,tablet
U0491,P0299,purchase,2026-03-29 18:26:42,S64827,tablet
U0038,P0405,add_to_cart,2026-04-19 19:32:53,S87833,tablet
U0937,P0044,click,2026-02-20 23:56:33,S97122,web
U0171,P0332,click,2026-04-02 23:29:05,S98797,tablet
U0410,P0496,add_to_cart,2026-03-16 03:51:26,S11382,mobile
U0265,P0114,view,2026-03-18 13:37:16,S61266,web
U0791,P0348,view,2026-03-05 00:53:39,S73277,mobile
U0303,P0213,click,2026-02-03 05:09:29,S55656,web
U0352,P0234,view,2026-03-27 17:34:58,S55652,web
U0100,P0225,purchase,2026-03-01 02:26:44,S49356,mobile
U0830,P0364,click,2026-01-22 12:29:27,S94930,mobile
U0694,P0410,view,2026-02-20 18:47:12,S32865,tablet
U0164,P0170,purchase,2026-03-20 08:26:29,S63090,tablet
U0189,P0096,purchase,2026-03-11 01:03:46,S90492,mobile
U0461,P0304,purchase,2026-03-10 00:09:43,S38153,mobile
U0286,P0386,click,2026-04-03 03:42:16,S80371,mobile
U0375,P0167,view,2026-03-19 04:08:56,S44387,tablet
U0884,P0251,add_to_cart,2026-04-06 14:08:59,S90125,web
U0602,P0059,add_to_cart,2026-03-06 16:40:12,S90918,mobile
U0834,P0345,add_to_cart,2026-04-08 21:29:14,S21108,tablet
U0138,P0161,click,2026-02-19 11:07:06,S25328,mobile
U0383,P0356,view,2026-03-26 14:08:36,S64819,tablet
U0142,P0295,purchase,2026-03-15 06:45:47,S73788,tablet
U0551,P0356,view,2026-04-01 06:04:31,S74178,web
U0144,P0096,add_to_cart,2026-03-18 22:33:07,S17026,web
U0975,P0005,purchase,2026-02-06 07:06:15,S60324,tablet
U0518,P0335,purchase,2026-03-13 17:54:11,S64477,tablet
U0861,P0228,purchase,2026-02-10 03:00:35,S84107,mobile
U0815,P0390,view,2026-02-26 01:11:25,S46025,mobile
U0551,P0148,view,2026-03-19 20:35:40,S74921,console
U0524,P0058,click,2026-02-23 19:46:26,S58085,tablet
U0843,P0388,click,2026-03-17 19:53:31,S38644,web
U0105,P0377,view,2026-02-27 01:10:24,S68947,web
U0357,P0442,click,2026-03-17 04:16:26,S41056,mobile
U0831,P0378,add_to_cart,2026-04-20 22:13:08,S92938,web
U0170,P0316,view,2026-02-15 07:32:04,S17780,tablet
U0360,P0273,add_to_cart,2026-04-06 19:36:57,S32069,web
U0721,P0150,add_to_cart,2026-04-03 09:44:01,S77425,tablet
U0835,P0049,view,2026-03-13 02:09:30,S46349,tablet
U0130,P0360,view,2026-02-20 05:19:28,S52217,mobile
U0780,P0432,purchase,2026-03-23 05:10:34,S85684,tablet
U0276,P0322,purchase,2026-03-09 16:27:23,S19898,tablet
U0814,P0451,click,2026-03-12 18:46:22,S46467,tablet
U0959,P0450,add_to_cart,2026-03-19 17:46:08,S52898,tablet
U0003,P0445,click,2026-03-19 23:06:49,S97050,tablet
U0367,P0436,click,2026-03-29 14:28:49,S38551,web
U0845,P0109,purchase,2026-02-23 11:45:18,S47171,web
U0561,P0296,view,2026-04-02 17:40:14,S55054,tablet
U0781,P0025,click,2026-02-01 22:47:54,S70238,mobile
U0128,P0476,view,2026-03-17 16:37:16,S10088,web
U0208,P0353,view,2026-04-13 10:59:26,S30837,web
U0096,P0336,add_to_cart,2026-02-21 03:00:03,S58738,tablet
U0926,P0333,view,2026-01-26 14:25:49,S91999,web
U0744,P0359,view,2026-03-15 23:51:55,S21953,tablet
U0098,,view,2026-03-22 02:50:15,S27393,console
U0232,P0266,purchase,2026-01-21 00:17:36,S55032,mobile
U0881,P0217,view,2026-03-22 02:34:43,S40008,web
U0092,P0375,click,2026-02-02 11:24:31,S58177,web
U0141,P0196,view,2026-04-12 05:12:04,S18966,tablet
U0577,P0005,view,2026-03-17 12:47:10,S37925,tablet
U0767,P0078,purchase,2026-04-08 16:06:24,S38474,mobile
U0919,P0052,view,2026-02-04 21:27:56,S60335,web
U0987,P0220,add_to_cart,2026-02-06 09:01:17,S46302,tablet
U0087,P0128,add_to_cart,2026-04-18 00:58:35,S96298,web
U0211,P0266,view,2026-03-11 10:45:37,S94694,mobile
U0803,P0460,view,2026-03-24 14:02:58,S24777,mobile
U0512,P0327,click,2026-03-28 00:26:21,S57329,web
U0136,P0199,purchase,2026-03-07 19:53:32,S99514,mobile
U0782,P0242,click,2026-01-22 21:23:06,S18851,mobile
U0269,P0111,click,2026-01-27 14:29:23,S76402,web
U0644,P0365,purchase,2026-03-15 14:38:47,S20803,tablet
U0550,P0276,view,2026-02-24 03:02:37,S50620,mobile
U0524,P0472,view,2026-02-08 19:31:45,S52827,desktop
U0601,P0325,click,2026-02-28 15:55:42,S41278,mobile
U0251,P0045,purchase,2026-02-03 16:30:24,S90254,tablet
U0057,P0159,view,2026-02-04 00:27:40,S27984,tablet
U0012,P0084,purchase,2026-03-05 19:02:31,S77793,tablet
U0266,P0086,add_to_cart,2026-02-05 09:47:07,S25473,mobile
U0344,P0414,purchase,2026-02-23 19:04:22,S18371,web
U0730,P0500,click,2026-03-24 16:34:23,S76949,web
U0057,P0256,view,2026-03-08 05:43:38,S43438,mobile
U0916,P0294,click,2026-02-18 18:31:32,S10336,mobile
U0880,P0442,click,2026-02-20 01:40:26,S71835,web
U0393,P0472,view,2026-02-11 01:17:15,S82465,tablet
U0759,P0336,purchase,2026-02-17 11:42:59,S42540,web
U0938,P0369,add_to_cart,2026-02-23 02:50:08,S84912,web
U0123,P0258,click,2026-02-11 08:07:33,S77603,mobile
U0977,P0206,click,2026-03-20 10:16:42,S50723,web
U0089,P0284,purchase,2026-01-21 13:25:54,S36302,web
U0578,P0402,add_to_cart,2026-04-09 08:49:55,S70807,web
U0606,,purchase,2026-02-14 19:53:58,S42129,mobile
U0007,P0478,purchase,2026-01-23 08:28:59,S80981,web
U0652,P0430,click,2026-03-03 00:03:11,S96154,web
U0870,P0378,add_to_cart,2026-02-02 07:28:15,S79443,mobile
U0430,P0252,click,2026-02-07 10:11:17,S22193,mobile
U0944,P0119,purchase,2026-04-19 13:33:43,S70091,tablet
U0087,P0298,click,2026-03-25 04:51:39,S93521,web
U0077,P0304,click,2026-03-16 04:45:32,S41034,web
U0268,P0436,add_to_cart,2026-03-11 11:52:42,S51688,web
U0279,P0120,click,2026-02-14 04:57:20,S86638,mobile
U0160,P0055,view,2026-03-18 16:58:06,S51160,web
U0124,P0275,add_to_cart,2026-02-15 16:27:13,S50410,web
U0272,P0437,click,2026-01-31 05:44:18,S99922,web
U0847,P0361,click,2026-02-16 11:56:04,S29441,mobile
U0729,P0128,add_to_cart,2026-03-11 18:41:40,S16416,tablet
U0307,P0134,view,2026-01-23 14:43:24,S69270,tablet
U0767,P0282,view,2026-02-01 16:49:20,S23357,mobile
U0125,P0007,click,2026-02-17 04:45:33,S35969,web
U0382,P0352,click,,S43924,mobile
U0023,P0034,view,2026-04-12 16:08:41,S26880,mobile
U0927,P0434,add_to_cart,2026-02-04 01:33:16,S70423,mobile
U0173,P0474,purchase,2026-03-11 18:03:48,S13864,web
U0700,P0219,view,2026-03-06 07:49:03,S34530,web
U0287,,view,2026-01-24 22:21:32,S91156,tablet
U0252,P0332,add_to_cart,2026-03-24 15:00:00,S82179,web
U0063,P0045,add_to_cart,2026-03-10 04:59:47,S64949,mobile
U0659,P0453,view,2026-04-10 19:47:38,S12559,web
U0801,P0366,add_to_cart,2026-03-22 19:49:31,S73527,web
U0935,P0290,add_to_cart,2026-03-10 09:50:46,S33568,mobile
U0327,P0306,view,2026-01-23 10:13:42,S17679,web
U0543,P0184,view,2026-02-09 03:38:44,S42487,tablet
U0247,P0137,click,2026-02-17 20:57:37,S60911,web
U0958,P0430,view,2026-02-11 08:36:45,S87662,web
U0826,P0378,add_to_cart,2026-04-05 01:01:37,S56095,tablet
U0578,P0073,view,2026-03-24 19:44:17,S50508,mobile
U0503,P0020,click,2026-01-27 08:28:10,S88861,mobile
U0021,P0270,purchase,2026-01-20 12:04:41,S90495,mobile
U0826,P0067,add_to_cart,2026-02-11 11:46:53,S17806,mobile
U0152,P0301,view,2026-02-03 19:09:42,S57826,mobile
U0383,P0361,purchase,2026-04-05 03:40:42,S54113,web
U0331,P0070,view,2026-03-16 23:16:29,S73858,tablet
U0325,P0090,add_to_cart,2026-02-17 21:26:34,S32983,web
U0315,P0376,add_to_cart,2026-02-05 06:28:12,S10235,tablet
U0972,P0294,purchase,2026-04-02 01:10:44,S33865,tablet
U0326,P0472,view,2026-04-11 20:35:27,S23645,web
U0145,P0170,click,2026-02-19 12:37:37,S51879,mobile
U0652,P0454,click,2026-04-20 23:16:08,S54007,web
U0012,P0136,view,2026-02-20 02:28:05,S55938,web
U0806,P0056,click,2026-01-26 14:03:05,S67438,tablet
U0430,P0497,view,2026-03-13 17:57:09,S59638,web
U0560,P0193,click,2026-03-22 21:02:46,S95323,tablet
U0231,P0084,purchase,2026-01-29 01:12:59,S48654,mobile
U0327,P0134,click,2026-01-29 12:26:41,S32296,web
U0165,P0375,click,2026-03-31 03:23:23,S54295,tablet
U0629,P0458,purchase,2026-04-20 01:07:42,S66534,tablet
U0169,P0311,purchase,2026-02-09 01:56:59,S23272,web
U0211,P0499,view,2026-03-13 20:10:28,S80795,web
U0677,P0145,add_to_cart,2026-02-19 03:29:31,S16505,web
U0586,P0282,purchase,2026-02-08 01:59:04,S57294,mobile
U0438,P0045,add_to_cart,2026-04-14 22:45:31,S88671,web
U0205,P0050,click,2026-02-15 06:13:11,S93648,web
U0084,P0243,click,2026-02-28 14:28:16,S71727,web
U0917,P0339,add_to_cart,2026-01-31 23:22:10,S81319,web
U0190,P0190,purchase,2026-03-08 06:47:35,S68428,mobile
U0270,P0226,purchase,2026-02-22 08:14:14,S45200,tablet
U0064,P0078,click,2026-01-30 12:31:01,S80968,web
U0995,P0388,view,2026-03-31 02:13:13,S60738,tablet
U0429,P0495,purchase,,S72424,web
U0081,P0203,click,2026-03-25 20:47:50,S77740,tablet
U0694,P0318,view,2026-02-04 16:20:56,S32659,mobile
U0996,P0109,view,2026-02-05 01:33:13,S65492,mobile
U0700,P0223,view,2026-04-10 05:23:02,S87994,web
U0328,P0467,click,2026-01-31 14:07:48,S82923,web
U0566,P0167,add_to_cart,2026-03-27 16:40:51,S11620,tablet
U0639,P0301,purchase,2026-02-03 15:05:21,S29613,mobile
U0581,P0302,click,2026-02-02 20:29:12,S23237,web
U0889,P0275,add_to_cart,2026-03-13 09:37:00,S60206,tablet
U0498,P0293,purchase,2026-01-24 06:16:10,S46099,web
,P0317,purchase,2026-01-24 14:24:37,S53449,tablet
U0244,P0026,purchase,2026-02-23 13:33:36,S12651,web
U0838,P0407,add_to_cart,2026-02-28 10:12:25,S74437,tablet
U0702,P0051,view,2026-02-06 10:56:24,S68079,web
U0276,,purchase,2026-04-07 23:30:14,S21703,mobile
U0453,P0109,purchase,2026-03-23 18:48:18,S59009,mobile
U0528,P0406,view,2026-01-28 11:19:39,S76426,web
U0139,P0400,click,2026-02-11 07:01:05,S36309,mobile
U0256,P0017,purchase,2026-01-26 13:07:15,S36097,web
U0378,P0422,purchase,2026-03-25 14:27:08,S93284,mobile
U0698,P0016,view,2026-03-08 17:47:46,S87862,web
U0182,P0492,purchase,2026-04-05 20:04:24,S55843,web
U0168,P0429,add_to_cart,2026-04-18 03:17:27,S47364,mobile
U0396,P0026,view,2026-04-03 07:48:11,S39012,tablet
U0231,P0347,view,2026-02-23 23:43:24,S63674,tablet
U0021,P0443,click,2026-03-21 04:49:02,S94852,mobile
U0616,P0411,click,2026-02-17 09:11:21,S89736,web
U0730,P0496,add_to_cart,2026-03-15 13:42:25,S55706,web
,P0112,purchase,2026-02-27 18:57:21,S91737,web
U0599,P0053,click,2026-03-26 13:37:31,S83591,tablet
U0609,P0312,add_to_cart,2026-02-27 03:56:09,S73142,mobile
,P0142,add_to_cart,2026-02-24 09:30:29,S95998,tablet
U0976,P0457,add_to_cart,2026-02-13 05:27:31,S77802,mobile
U0922,P0030,purchase,2026-04-14 11:38:08,S99228,mobile
U0739,P0014,purchase,2026-02-26 09:26:43,S64862,web
U0398,P0378,click,2026-04-04 20:49:38,S34892,web
U0744,P0366,view,2026-04-17 19:27:55,S93665,web
U0929,P0482,add_to_cart,2026-03-25 10:55:47,S32280,tablet
U0898,P0286,view,2026-02-26 03:33:13,S71706,mobile
U0759,P0133,view,2026-04-17 12:13:12,S95778,mobile
U0228,P0182,view,,S53426,web
U0267,P0300,add_to_cart,2026-03-20 04:17:17,S71674,mobile
U0888,P0325,click,2026-03-21 07:04:59,S75598,mobile
U0889,P0349,purchase,2026-03-28 10:51:46,S64146,mobile
U0892,P0438,view,2026-02-06 07:17:33,S54914,web
U0584,P0458,purchase,2026-02-07 11:31:09,S33639,mobile
U0500,P0171,view,2026-03-01 23:06:05,S17603,mobile
U0463,P0141,view,2026-02-10 20:58:54,S30766,web
U0805,P0391,click,2026-02-05 22:22:21,S66847,tablet
U0440,P0207,purchase,2026-03-22 13:57:22,S10611,mobile
U0547,P0103,add_to_cart,2026-01-21 11:43:53,S79603,mobile
U0019,P0347,click,2026-04-10 09:03:33,S39657,tablet
U0899,P0177,add_to_cart,2026-02-05 03:44:22,S60272,tablet
U0603,P0157,view,2026-01-28 01:39:52,S49085,web
U0467,P0373,add_to_cart,2026-03-16 04:52:16,S54922,web
U0368,P0385,view,2026-02-10 14:41:13,S12506,mobile
U0230,P0373,view,2026-02-16 00:47:52,S87292,tablet
U0174,P0064,add_to_cart,2026-04-13 01:21:37,S59177,tablet
U0262,P0395,click,2026-04-06 01:44:46,S96765,mobile
U0670,P0429,click,2026-01-26 04:12:56,S64627,web
U0390,P0064,add_to_cart,2026-03-21 05:34:30,S36934,tablet
U0703,P0323,click,2026-02-27 15:19:24,S96725,mobile
U0679,P0267,add_to_cart,2026-04-09 22:03:01,S27978,web
U0851,P0461,click,2026-03-26 22:29:22,S25431,web
U0117,P0402,click,2026-03-24 07:13:57,S89823,mobile
U0797,P0135,view,2026-03-06 14:55:07,S48712,mobile
U0041,P0281,purchase,2026-02-15 17:30:01,S53332,mobile
U0003,P0007,click,2026-02-03 20:54:15,S97690,web
U0153,P0487,click,2026-03-26 02:43:56,S23276,web
U0660,P0119,purchase,2026-02-26 09:36:59,S70853,mobile
U0103,P0417,view,2026-01-25 10:34:45,S57214,tablet
U0321,P0219,click,2026-02-01 01:40:14,S11267,mobile
U0680,P0332,view,2026-03-03 13:01:01,S67372,tablet
U0275,P0450,click,2026-03-08 12:28:41,S33969,mobile
U0411,P0205,purchase,2026-02-23 14:02:36,S72684,web
U0665,P0454,view,2026-02-03 04:49:28,S17686,mobile
U0107,P0214,purchase,2026-04-02 15:57:10,S33758,tablet
U0389,P0399,add_to_cart,2026-04-08 01:02:57,S99714,tablet
U0997,P0457,view,2026-03-22 17:46:19,S24802,web
U0452,P0024,click,2026-02-22 23:50:48,S51187,mobile
U0722,P0445,view,2026-04-15 12:19:01,S78039,tablet
U0705,P0359,click,2026-03-16 09:03:01,S73167,web
U0680,P0347,purchase,2026-02-08 20:19:43,S90335,mobile
U0012,P0330,view,2026-03-25 17:05:10,S74990,mobile
U0077,P0385,purchase,2026-03-02 08:46:14,S53371,web
U0052,P0260,view,,S59628,web
U0837,P0121,click,2026-03-19 16:10:20,S85108,web
U0091,P0439,purchase,2026-03-18 11:30:26,S25559,web
U0764,P0335,click,2026-02-02 14:41:19,S64046,mobile
U0571,P0282,click,2026-01-31 21:59:54,S91142,tablet
U0312,P0456,view,2026-04-13 16:36:36,S54676,web
U0846,P0028,view,2026-03-19 12:05:12,S83420,tablet
U0615,P0243,add_to_cart,2026-03-18 04:09:05,S22771,tablet
U0228,P0002,add_to_cart,2026-03-06 23:04:15,S48270,tablet
U0535,P0192,click,2026-01-25 05:58:36,S74542,mobile
U0842,P0368,purchase,,S90065,mobile
U0193,P0062,purchase,2026-02-16 16:38:25,S34979,tablet
U0347,P0056,purchase,2026-01-25 23:03:20,S98098,tablet
U0127,P0396,purchase,2026-03-19 23:58:25,S87242,tablet
U0138,P0494,purchase,2026-01-20 19:18:35,S16366,tablet
U0958,P0222,purchase,2026-03-26 06:27:06,S85832,mobile
U0749,P0418,view,2026-02-02 14:06:18,S96182,tablet
U0621,P0452,add_to_cart,2026-03-25 14:00:18,S64875,tablet
U0938,P0355,view,2026-02-24 14:29:09,S54939,web
U0464,P0413,view,2026-02-06 15:01:39,S88974,tablet
U0908,P0384,add_to_cart,2026-04-19 19:56:42,S51144,tablet
U0755,P0479,view,2026-02-14 07:38:07,S91810,tablet
U0298,P0352,add_to_cart,2026-04-16 04:49:49,S95208,mobile
U0516,P0278,add_to_cart,2026-04-20 04:12:06,S56168,tablet
U0492,P0299,purchase,2026-04-16 19:26:19,S47477,web
U0828,P0007,click,2026-01-23 13:52:01,S29048,mobile
U0687,P0029,view,2026-02-23 05:51:34,S47567,tablet
U0257,P0075,click,2026-04-18 10:44:44,S36738,tablet
U0034,P0184,purchase,2026-02-02 22:25:54,S98542,tablet
U0576,P0443,view,2026-04-12 20:26:06,S60972,mobile
U0524,P0402,add_to_cart,2026-04-18 01:42:37,S60014,web
U0427,P0490,add_to_cart,2026-03-31 01:57:31,S11699,tablet
U0258,P0104,purchase,2026-02-17 23:04:31,S94886,web
U0774,P0302,view,2026-02-13 10:42:38,S68827,mobile
U0700,P0039,view,2026-02-11 18:42:30,S25643,web
U0042,P0220,add_to_cart,2026-04-01 09:37:14,S27048,mobile
U0599,P0434,add_to_cart,2026-01-20 12:02:07,S71122,tablet
U0960,P0080,click,2026-02-08 11:44:47,S88234,mobile
U0793,P0478,add_to_cart,2026-03-23 20:51:01,S82110,web
U0075,P0402,add_to_cart,2026-03-28 08:00:30,S34100,tablet
U0070,P0403,view,2026-03-14 19:46:22,S80390,web
U0095,P0179,view,2026-02-16 12:05:00,S53393,web
U0301,P0112,purchase,2026-04-01 23:38:25,S11153,mobile
U0685,P0178,purchase,2026-02-19 23:23:02,S90439,tablet
U0250,P0491,click,2026-04-17 11:41:05,S59987,mobile
U0396,P0132,add_to_cart,2026-01-23 18:49:06,S59146,desktop
U0823,P0261,purchase,2026-03-23 01:35:47,S48854,tablet
U0198,P0165,click,2026-02-01 06:05:40,S80513,tablet
U0008,P0321,click,2026-02-15 22:55:11,S37941,tablet
U0435,P0428,click,2026-02-15 19:34:44,S67047,tablet
U0837,P0482,click,2026-04-17 05:35:52,S13113,web
U0735,P0170,click,2026-01-31 02:40:00,S17113,mobile
U0814,P0129,click,2026-04-03 08:17:17,S43901,web
U0398,P0231,purchase,2026-03-16 11:31:11,S12213,web
U0690,P0061,click,2026-04-12 22:30:48,S18288,desktop
U0600,P0024,click,,S23911,smart_tv
U0806,P0352,add_to_cart,2026-04-07 03:08:58,S46899,web
U0391,P0203,click,2026-03-21 05:41:29,S79922,mobile
U0140,P0383,purchase,2026-03-30 10:44:23,S93105,mobile
U0306,P0347,add_to_cart,,S82754,mobile
U0127,P0022,click,2026-04-03 21:43:24,S61653,tablet
U0561,P0485,click,,S55069,mobile
U0423,P0464,view,2026-02-09 06:41:56,S38939,tablet
U0855,P0130,view,2026-02-03 06:36:10,S97946,tablet
U0873,P0028,purchase,2026-04-12 20:00:45,S19587,web
U0688,P0035,add_to_cart,2026-02-01 07:11:15,S86099,web
U0975,P0170,add_to_cart,2026-02-05 23:51:54,S40740,mobile
U0292,P0318,click,2026-02-13 11:34:12,S73682,web
U0337,P0316,add_to_cart,2026-04-18 21:16:08,S29974,tablet
U0581,P0187,add_to_cart,2026-03-15 06:08:23,S10633,web
U0253,P0403,view,2026-04-12 15:52:43,S46264,web
U0138,P0348,add_to_cart,2026-03-22 16:51:06,S68373,web
U0794,P0157,purchase,2026-03-31 03:57:44,S33038,tablet
U0622,P0042,add_to_cart,2026-02-06 19:36:37,S35746,web
U0752,P0454,click,2026-01-29 00:40:41,S76476,tablet
U0032,P0417,purchase,2026-04-05 07:44:46,S14804,tablet
U0267,,purchase,2026-04-13 05:24:41,S57948,web
U0229,P0457,add_to_cart,2026-02-06 16:55:09,S75683,tablet
U0093,P0204,add_to_cart,2026-03-25 00:23:08,S96858,mobile
U0869,P0494,view,2026-03-26 05:06:38,S68487,mobile
U0184,P0290,view,2026-03-22 13:03:48,S15297,mobile
U0780,P0250,view,2026-01-28 09:37:29,S58422,mobile
U0044,P0343,view,2026-03-27 13:09:09,S60868,web
U0940,P0233,click,2026-01-25 23:36:43,S52476,mobile
U0721,P0496,add_to_cart,2026-02-22 21:04:02,S81349,tablet
U0179,P0193,purchase,2026-03-07 21:23:48,S95634,mobile
U0530,P0129,purchase,2026-02-17 18:48:01,S63194,web
U0837,P0445,add_to_cart,2026-03-23 17:33:11,S89195,mobile
U0514,P0452,view,2026-03-17 06:01:46,S40145,mobile
U0527,P0330,add_to_cart,2026-02-16 05:28:12,S34498,mobile
,P0309,click,2026-04-14 08:23:11,S64344,web
U0738,P0059,purchase,2026-04-16 17:25:59,S72786,mobile
U0605,P0083,purchase,2026-01-22 08:52:18,S15655,mobile
U0588,P0304,view,2026-02-06 22:55:15,S77193,mobile
U0913,P0294,view,2026-01-27 06:03:22,S43850,mobile
U0530,P0491,purchase,2026-04-06 20:31:12,S93574,mobile
U0900,P0369,add_to_cart,2026-01-30 07:53:09,S68877,tablet
U0483,P0445,purchase,2026-02-10 07:59:12,S63840,tablet
U0147,P0407,view,2026-04-09 18:35:52,S44671,mobile
U0742,P0352,add_to_cart,2026-03-19 21:43:08,S87410,mobile
,P0194,purchase,2026-02-05 03:57:10,S12170,mobile
U0536,P0441,purchase,2026-02-08 22:02:45,S22622,mobile
U0488,P0462,click,2026-03-29 18:19:32,S25403,
U0494,P0338,view,2026-04-07 19:38:05,S10157,tablet
U0665,P0221,purchase,2026-03-08 01:34:53,S79444,web
U0235,P0481,purchase,2026-03-09 12:45:43,S87207,tablet
U0930,P0390,click,2026-03-15 04:52:28,S43360,web
U0785,P0120,click,2026-02-25 21:46:59,S81267,web
U0264,P0097,click,2026-04-20 00:15:32,S85757,tablet
U0121,P0267,click,2026-03-09 23:49:52,S36924,tablet
U0824,P0162,purchase,2026-03-07 03:52:50,S30287,web
U0668,P0300,add_to_cart,2026-02-22 19:31:08,S65517,tablet
U0375,P0314,add_to_cart,2026-04-17 14:28:15,S36698,web
U0566,P0402,purchase,2026-02-11 13:28:44,S83281,tablet
U0496,P0130,add_to_cart,2026-04-03 12:32:15,S62183,tablet
U0142,P0438,click,2026-02-18 16:15:36,S31206,mobile
U0220,P0261,purchase,2026-03-04 20:02:45,S90481,tablet
U0701,P0362,click,2026-02-09 14:10:00,S93345,mobile
U0824,P0047,view,2026-03-21 21:51:15,S67065,mobile
U0066,P0135,view,,S89826,mobile
U0742,P0197,purchase,2026-04-08 23:53:26,S78289,web
U0729,,click,2026-02-11 23:18:44,S74797,web
U0011,P0104,add_to_cart,2026-02-13 01:13:25,S88579,tablet
U0529,P0358,view,2026-04-08 06:10:14,S98345,mobile
U0369,P0123,click,2026-02-09 03:09:42,S46167,web
U0362,P0343,purchase,2026-03-12 21:20:18,S36255,tablet
U0016,P0378,click,2026-01-31 20:00:36,S47289,tablet
U0850,P0287,add_to_cart,2026-03-05 10:04:02,S39661,tablet
U0987,P0100,purchase,2026-03-12 20:55:54,S10609,web
U0180,P0209,click,2026-04-01 02:38:07,S75951,web
U0349,P0485,click,,S80504,tablet
U0257,P0356,purchase,2026-03-09 20:30:15,S73390,mobile
U0776,P0174,purchase,2026-04-17 16:46:27,S86916,mobile
U0494,P0060,add_to_cart,2026-01-28 13:55:57,S93055,mobile
U0694,P0360,view,2026-03-01 15:00:57,S56281,tablet
U0549,P0005,add_to_cart,2026-02-20 10:27:35,S22190,web
U0690,P0384,add_to_cart,2026-01-29 20:11:26,S33394,web
,P0182,view,2026-04-03 09:47:48,S33957,tablet
U0700,P0477,view,2026-03-24 07:16:10,S40783,tablet
U0248,P0447,add_to_cart,2026-02-15 08:20:42,S36577,mobile
